# BEAST v1.10.2
# Generated Sun Dec 02 20:30:11 SAST 2018 [seed=1543775410815]
# -beagle outbreak_25_expo_cauchy10_prior_clock_cp123.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	CP1.nu	CP2.nu	CP3.nu	CP1.mu	CP2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
2124000	-4805.085632644768	-5.757063972402802	-4799.328568672366	0.33693522117756375	2018.5781332719732	2.3491966751642726	3.760443499046191	15.11843359600799	7.914672645980296	0.3300018862038363	0.2164487244649052	0.243581903657668	0.2099674856735914	0.42403395018077666	0.06776287378204565	0.12539468183476754	0.8068424443831819	0.20322225222392146	0.37606122994912655	2.42210937715814	0.010679479676043312	0.010679479676043315	-4799.328568672366	0.0	-0.6486352258477726
2125000	-4799.579257448624	3.0302820065708644	-4802.609539455195	0.2655236641319207	2018.6495448290189	1.7960846056832447	0.6624639904261609	6.843461844338363	6.741523832314274	0.32109337286938694	0.21264113383083927	0.243581903657668	0.22268358964210666	2.123293457365116	0.03357466594911682	0.2571975227900446	0.7092278112608336	0.10069111374749826	0.7713406609041299	2.1290740765496787	0.011682134916782012	0.01168213491678202	-4802.609539455195	0.0	8.908524500371401
2126000	-4813.42452354355	-7.083590580146625	-4806.340932963403	0.3077767816295656	2018.6072917115212	2.4052979916236765	3.9572026215743206	14.51850767569674	14.574457259309526	0.31059052450230373	0.22038630328881514	0.240575210357725	0.228447961851157	0.7101334151599934	0.04565591221261594	0.10235868286480465	0.8519854049225744	0.1369230197796572	0.30697579523215657	2.557626774385218	0.008585930817966029	0.008585930817966029	-4806.340932963403	0.0	-0.3854864561347342
2127000	-4809.354783101259	-9.161528740868189	-4800.193254360391	0.34704370294279946	2018.568024790208	2.6145837049529397	6.772862191763463	16.562206756661585	8.010691463911863	0.31059052450230373	0.22038630328881514	0.26591077297629645	0.20311239923258553	0.29440680827459426	0.029929311990162962	0.27556142585394794	0.6945092621558837	0.08975862224669832	0.8264143839028293	2.0848895693346234	0.010367057053130341	0.010367057053130345	-4800.193254360391	0.0	-3.639623423028453
2128000	-4817.046187351753	-10.489563563967057	-4806.5566237877865	0.3130997449012586	2018.6019687482494	2.818204484401955	7.180543297514298	14.39570438673304	8.307045383095682	0.3200906621840095	0.23057941319321146	0.248447003027027	0.20088292159575294	0.5506268368722442	0.04945166566178574	0.22405503819183448	0.7264932961463744	0.14830656244504206	0.6719456679171373	2.1809043850982337	0.005983923389569622	0.005983923389569621	-4806.5566237877865	0.0	-4.854866341797911
2129000	-4811.01702018886	-6.912079486158701	-4804.104940702702	0.3499430062360556	2018.5651254869147	2.5606374674583843	2.8869602121612457	10.540291243614401	12.71318059773376	0.3166867857516532	0.23057941319321146	0.24856301571738734	0.20417078533774885	0.7098169667154509	0.08065237736160226	0.2486472416616916	0.6707003809767007	0.2418781385712303	0.745698191937414	2.013416241716331	0.00885996250285098	0.008859962502850984	-4804.104940702702	0.0	-1.2077747194276482
2130000	-4807.4393850985225	-13.381780671754548	-4794.057604426768	0.35207082145048946	2018.5629976717003	3.11518049830043	3.3942964759024976	9.91679404914144	9.611899151766163	0.3081450035851057	0.2243185776723067	0.24856301571738734	0.2189734030252011	0.8149764987871051	0.06797454145674567	0.21341102235673456	0.7186144361865143	0.20385704793394246	0.6400240455008044	2.1572523564736343	0.007523789710952598	0.007523789710952596	-4794.057604426768	0.0	-8.077287161750931
2131000	-4820.96895399465	-17.357076704505577	-4803.611877290145	0.4086127473852026	2018.5064557457656	3.337169743236225	2.9885036473249658	9.759507445557112	12.618128707583084	0.3074447957121892	0.23310389532740558	0.24707339457226268	0.21237791438814344	0.9829263353340473	0.07415618003237716	0.17339644119253306	0.7524473787750842	0.22239590916663945	0.5200194935666369	2.2588175233424583	0.00580237326821301	0.00580237326821301	-4803.611877290145	0.0	-11.512326151585103
2132000	-4823.67944048134	-17.69319074286706	-4805.986249738473	0.47826988239746204	2018.4367986107534	3.808839621445722	1.4004682456223476	3.7881895247983888	17.507570840916845	0.3060953894533156	0.22788457388752398	0.24707339457226268	0.21894664208689868	0.06033595791432872	0.08954585670894263	0.20870658448731927	0.7017475588037325	0.2685498660556145	0.6259153395692181	2.106618652016695	0.0054110587321279805	0.005411058732127981	-4805.986249738473	0.0	-14.402772208220311
2133000	-4813.6931681481465	-14.841528916630617	-4798.851639231516	0.38580392026661575	2018.5292645728841	3.2977668142292456	3.700489499177625	8.840898518911084	15.03026767999967	0.30628670581231976	0.22788457388752398	0.261345152370504	0.20448356792965316	0.15577768441620826	0.048769778460255195	0.2808126576422058	0.6704175638975335	0.14626156870254792	0.8421629360435203	2.0125672359355367	0.007467043031258382	0.0074670430312583766	-4798.851639231516	0.0	-10.035056116620213
2134000	-4806.599460052587	-4.822759646626576	-4801.776700405961	0.3079320167708685	2018.60713647638	2.4271621308452733	2.246226040525849	10.148837469344391	4.965264044674974	0.30536610077196713	0.22788457388752398	0.2560733607347658	0.210675964605744	0.5632016057914624	0.031547823950399026	0.17407781506253933	0.7943743609870562	0.09461257290511442	0.5220629478173315	2.384680679747418	0.007600314119969498	0.007600314119969501	-4801.776700405961	0.0	-1.3414478508509737
2135000	-4813.656834964808	-13.44374820986754	-4800.21308675494	0.365876875399183	2018.5491916177516	3.1484679706450516	3.3729237602494897	8.30301451901955	9.55216727367999	0.3189492172604154	0.21437322473920517	0.24555622871830385	0.22112132928207648	0.27795733754627105	0.06652079349265365	0.3094020560778245	0.6240771504295162	0.19949722788883986	0.9279031299807039	1.8734551319756652	0.007410030644279218	0.007410030644279216	-4800.21308675494	0.0	-9.404362587843623
2136000	-4825.347665389393	-31.95179662939237	-4793.395868760001	0.6811867637735052	2018.2338817293773	6.24898093130112	12.279488564047702	6.837543276665732	10.084779558332482	0.31964646616119463	0.21706519779403985	0.2530470484399895	0.21024128760477692	0.7930178034774751	0.07787466188733294	0.26186527222179234	0.660260065890869	0.23354771273164884	0.7853393374565408	1.9820748252527853	0.0037046850712615684	0.003704685071261569	-4793.395868760001	0.0	-26.321644940834332
2137000	-4840.147413743348	-44.27836763532821	-4795.86904610802	1.1365662030258112	2017.778502290125	10.776843847185466	13.550939711638845	3.740577091629422	9.066414579368251	0.3183481380695001	0.22393078668347854	0.2488707010492419	0.20885037419778038	0.7930178034774751	0.08616190960716089	0.2130948831966912	0.7007432071961422	0.25840133909610835	0.6390759376574618	2.1036036278770465	0.001960108843638105	0.0019601088436381046	-4795.86904610802	0.0	-39.58726569448788
2138000	-4838.0470859129455	-38.38118502642781	-4799.665900886518	0.8737560198760728	2018.0413124732747	7.891001094280293	3.8098565528734465	3.5727159129127757	12.596030335245407	0.30687804369313176	0.22393078668347854	0.2488707010492419	0.2203204685741487	0.552503038783042	0.01897373548650709	0.2697325838861418	0.7112936806273453	0.056902622977164266	0.808933566953346	2.135275735373462	0.0034698077376697704	0.00346980773766977	-4799.665900886518	0.0	-34.386274181271524
2139000	-4819.566389646128	-25.621002293714994	-4793.9453873524135	0.5262573236913586	2018.3888111694594	4.846902434064555	2.1776344054663177	3.1659880723437346	8.136588927040114	0.30687804369313176	0.22310576330084628	0.24969572443187416	0.2203204685741487	0.8027960902177084	0.04355865145240846	0.22921385811304026	0.7272274904345454	0.13063329162318776	0.6874170749678055	2.18310840755939	0.005499059035332467	0.005499059035332468	-4793.9453873524135	0.0	-22.041024354301175
2140000	-4810.128306720858	-13.491243357145756	-4796.6370633637125	0.4321917168233458	2018.4828767763274	3.2505903471262325	1.286737106734087	6.188113711126926	8.057723810882289	0.314510042375324	0.22310576330084628	0.24969572443187416	0.21268846989195644	0.5773742817502316	0.013602171149317114	0.2077025060449774	0.7786953228056996	0.04079319104721744	0.6229040876686786	2.3376128219912276	0.008052844072046574	0.00805284407204658	-4796.6370633637125	0.0	-10.286104523866822
2141000	-4814.765836856237	-15.35176418065232	-4799.414072675585	0.44374505843377693	2018.471323434717	3.3653631483392514	0.5963101230281386	1.0775767120531108	12.502580264964221	0.29160011487348125	0.23666781586934094	0.25541707679739206	0.21631499245978664	0.9486382903959972	0.11186843049085873	0.212320533434614	0.6758110360745214	0.33549572395985255	0.6367536467941117	2.028758227902142	0.006867198598423217	0.006867198598423218	-4799.414072675585	0.0	-11.779337922105078
2142000	-4819.126950423496	-15.352618847686713	-4803.774331575809	0.4161341582034646	2018.4989343349473	3.43452970457116	1.3437167235823808	4.121957261931128	10.146295868217509	0.29745215662731006	0.21514082486630298	0.26939608747433963	0.21801093103204824	1.026071225231045	0.11356611409028955	0.23874701780479274	0.6476868681049119	0.3405871119926216	0.7160072169620719	1.944330578565922	0.005087087386053805	0.005087087386053805	-4803.774331575809	0.0	-11.232162315084379
2143000	-4813.148773794799	-17.641179170877827	-4795.507594623921	0.3670566640697551	2018.5480118290811	3.2936731503010845	1.70932608849584	6.110151387061025	15.01457229283305	0.3010250369569401	0.22667859936825602	0.26223534766459616	0.21006101601020868	1.4625584319819211	0.026216191667046602	0.18664362118752842	0.7871401871454193	0.07862289802595171	0.5597480588405603	2.3629639735679158	0.006506304802318561	0.006506304802318561	-4795.507594623921	0.0	-11.327411093430133
2144000	-4815.640631790093	-20.299455032299306	-4795.341176757794	0.5688917021611526	2018.3461767909896	4.260979121150193	3.7026025924235375	6.779706599727116	12.809198723082208	0.3115805867627875	0.20881418991702766	0.26583088576452885	0.21377433755565703	0.432546405472454	0.04154237483795715	0.2129054352011911	0.7455521899608459	0.12458643658552869	0.6385077792223772	2.2381184369216767	0.0058674860312419586	0.005867486031241958	-4795.341176757794	0.0	-15.713212282664639
2145000	-4822.427725505127	-22.16659363645015	-4800.261131868677	0.5010095142875499	2018.4140589788633	4.602785736279408	3.824089319350716	6.276535239343474	8.576224259090141	0.29758561135430583	0.23048904514157786	0.25847421901506956	0.2134511244890477	0.08475187729080325	0.04425916340948954	0.21644668411565027	0.7392941524748544	0.13273414139065326	0.6491280575534977	2.2193320538019647	0.004526577803903344	0.004526577803903345	-4800.261131868677	0.0	-19.209857713751475
2146000	-4825.152094970601	-22.919268111482097	-4802.232826859119	0.45237827115907203	2018.4626902219918	4.493002498230726	6.758631741728247	10.550234757904953	11.061886464890517	0.3018286297897033	0.23148550613345237	0.25796130560374686	0.20872455847309845	0.06192935521974479	0.044051763603429765	0.24087906216698426	0.7150691742295802	0.13211214510646616	0.7224012618563231	2.1466096191087987	0.005325176211727945	0.005325176211727947	-4802.232826859119	0.0	-18.46387559832735
